user;method;session;n_from;n_to;rowcnt;type_of_action;sumdist;elpstime;direction;straight;avg_velo;min_ang;max_ang;avg_ang;min_vel;max_vel;avg_vel
user16;train;session_1607878631.csv;28268;28272;5;1;20.66472659800169;0.375;6;0.9976192053797536;55.10593759467117;0.0;0.982793723247329;0.3641549896511438;0.0;143.12366007655947;37.8697352856815
user16;train;session_1607878631.csv;28273;28307;35;1;1189.7905300806058;9.625;0;0.38966930448709886;123.61460052785515;-2.9441970937399127;3.141592653589793;0.9418581354730355;0.0;1994.9351987167422;311.3588905829817
user16;train;session_1607878631.csv;28310;28315;6;3;200.41921343737934;0.4989999999997963;5;0.9780010631429253;401.64171029551335;0.0;3.141592653589793;0.6561650806123177;14.285714285588071;917.4770630702671;306.1193098949
user16;train;session_1607878631.csv;28316;28361;46;1;758.5660384891476;6.566999999999098;4;0.47094042890454496;115.51180729240929;-2.7091848780192556;3.141592653589793;0.09422456860123817;2.2883295194513344;1270.1833360011497;153.96319224930488
user16;train;session_1607878631.csv;28362;28370;9;0;632.7545465355513;0.8729999999995925;0;0.9925916437248989;724.8047497546926;2.601173153319209;3.141592653589793;1.8759719681409157;24.75247524760856;2643.3119820317215;524.1297206780301
user16;train;session_1607878631.csv;28371;28385;15;1;425.0648475314714;1.3729999999995925;3;0.33552969278197;309.58838130487806;-3.017237659043032;3.141592653589793;0.2754867528684766;16.540509501412966;1492.1706035031743;309.83253393156514
user16;train;session_1607878631.csv;28386;28394;9;1;171.25832918953765;0.7960000000002765;5;0.909199925637236;215.14865476065097;-0.03844259002118798;1.299849476456476;0.3760192616559634;0.0;519.427898546604;180.19193577370845
user16;train;session_1607878631.csv;28395;28402;8;1;390.3920962487586;0.7179999999989377;4;0.8935435458411698;543.7215825199669;-2.137525544318403;0.0;-0.7023892489238823;83.5795180149586;2491.159353857139;502.18262566496406
user16;train;session_1607878631.csv;28403;28408;6;1;286.89061078220294;0.48399999999855936;0;0.9977605865815401;592.7491958327621;0.0;2.804136584362012;1.3086623154193682;25.948872704003417;1497.6906162871808;433.253330228286
user16;train;session_1607878631.csv;28409;28413;5;0;80.7835460656226;0.45200000000113505;7;0.8526979038679714;178.72465943676934;0.9505468408120752;2.642245931909663;1.0025607445751217;49.40518171665882;344.8613968650874;100.97661481994358
user16;train;session_1607878631.csv;28414;28440;27;1;603.9005509162578;2.933000000000902;4;0.7505328029542367;205.8985853788176;-1.217805938967986;3.141592653589793;0.49375387946195404;6.41025641022113;1766.7400077564805;222.22195208732012
user16;train;session_1607878631.csv;28441;28455;15;0;588.1138739001868;1.481999999999971;0;0.9690091214104792;396.8379715925765;-2.9441970937399127;3.141592653589793;1.7777374603681124;10.638297872334661;1741.3317730177264;330.8855199701825
user16;train;session_1607878631.csv;28456;28461;6;3;150.05124837953326;0.4529999999995198;5;0.9997473154062407;331.23895889556803;0.0;0.05123716740341881;0.008539527900569803;112.0;770.6422018321874;248.1821071188217
user16;train;session_1607878631.csv;28462;28479;18;1;195.98559448815104;2.5120000000006257;0;0.7474647358670874;78.01974302870312;-3.099950074491205;3.141592653589793;-0.17712253367357175;1.1441647597256672;342.5349486702692;103.45090604958037
user16;train;session_1607878631.csv;28483;28489;7;3;215.63219733094158;0.5769999999993161;4;0.9622057000447499;373.71264702113893;-1.5707963267948966;0.0;-0.5269751068999353;7.092198581579314;796.6346182024608;316.0066903747661
user16;train;session_1607878631.csv;28490;28513;24;1;997.0602417060485;2.480999999999767;0;0.23616187869623279;401.87837231202826;-2.158798930342464;3.141592653589793;0.7464281266531265;9.17431192672676;2353.3674858922573;389.52226196670074
user16;train;session_1607878631.csv;28514;28538;25;1;1946.1151660252397;2.698999999998705;3;0.10361448924550423;721.0504505469335;-1.9055331641117113;3.141592653589793;0.537851694761036;11.015113189680195;3049.649513467257;750.2097111799609
user16;train;session_1607878631.csv;28539;28544;6;1;69.89412298131649;0.5;6;0.9818014867363677;139.78824596263297;0.0;1.5707963267948966;0.7124329461238572;0.0;471.764754373108;102.92566340624823
user16;train;session_1607878631.csv;28545;28556;12;1;555.0268034203867;1.1700000000000728;4;0.8523558295374134;474.3818832652583;-1.3909428270024184;2.498091544796509;-0.07971523796191211;15.206597444748262;2028.1662809207178;365.52988220245584
user16;train;session_1607878631.csv;28557;28566;10;1;121.18731823467654;0.842000000000553;1;0.6724493298028863;143.92793139500824;-2.9441970937399127;2.6135182051634334;-0.17182967070509836;25.948872704003417;254.90722916333178;129.64089998502746
user16;train;session_1607878631.csv;28567;28581;15;1;670.9780313580744;2.308999999999287;0;0.9589710714329958;290.59247785113973;-2.9533711482850227;3.0981417581982624;1.2438157291877863;0.0;2262.0400489824788;438.1978460670344
user16;train;session_1607878631.csv;28582;28587;6;1;102.07106781186548;0.7329999999983556;4;0.9993517656836143;139.25111570544945;-0.14189705460416394;0.0;-0.02364950910069399;7.547169811337332;853.2110091855888;177.48829075171162
user16;train;session_1607878631.csv;28588;28596;9;1;102.89646260147589;0.7330000000001746;4;0.9920496648825964;140.37716589556806;-0.16514867741462683;0.22679884805388587;-0.009693308552248687;0.0;221.1913647369466;107.92465488561403
user16;train;session_1607878631.csv;28597;28601;5;1;8.21110255092798;0.2649999999994179;6;0.9818727385626662;30.9852926450793;0.0;1.5707963267948966;0.5107180100084452;12.820512820591752;66.1569041367243;19.744354239329013
user16;train;session_1607878631.csv;28602;28655;54;0;1914.3120939783805;10.109000000000378;2;0.10189774835822281;1.893671079214867;-1.5978167759821613;2.677945044588987;0.20675466429443848;1.1331839442095808;2319.3778280189913;322.89765794605336
user16;train;session_1607878631.csv;28656;28679;24;1;561.4059228488965;5.6159999999999854;7;0.41171365890405076;99.96544210272398;-0.9505468408120752;3.141592653589793;0.7953494898985124;1.0341261633913426;1668.237062805092;206.6942730712346
user16;train;session_1607878631.csv;28680;28687;8;0;111.6468827043885;0.7489999999997963;1;0.9952141327614451;149.06125861738167;-2.8842689386187046;3.141592653589793;1.5965286982920053;32.051282051479376;318.181818185396;104.32604852734183
user16;train;session_1607878631.csv;28688;28710;23;1;351.0111483859628;2.184000000001106;3;0.49021992567164097;160.71939028653162;-2.5829933382462307;3.141592653589793;0.2507886399959883;6.043647702486333;472.464962186092;153.47117468777586
user16;train;session_1607878631.csv;28711;28723;13;1;307.96776653520266;1.2950000000000728;0;0.011707560554236938;237.81294713141727;-1.5707963267948966;3.141592653589793;0.5600787901012253;24.0;836.41304201459;226.429473630973
user16;train;session_1607878631.csv;28724;28742;19;1;423.2334484040394;2.418999999999869;6;0.5764607190077382;174.96215312280376;-0.6489955589965009;3.017237659043032;0.8208742943716181;4.341879567965664;694.673519878626;216.71991020786473
user16;train;session_1607878631.csv;28743;28801;59;0;791.2439423248798;12.354999999999563;2;0.10425662615776526;0.6404240731079788;-2.9865959116658525;3.141592653589793;-0.013421763252378444;0.3287310979619254;578.0544587878418;118.0153816899805
user16;train;session_1607878631.csv;28802;28809;8;0;61.05115283145768;64.22500000000036;2;0.931773569785895;0.00950582371840519;-2.0899424410414196;3.141592653589793;-0.871621818630494;0.015941844152531318;176.47141341216124;67.68454149257326
user16;train;session_1607878631.csv;28810;28828;19;0;448.38303519871596;44.663000000000466;4;0.6071528307379338;0.10039250278725372;-1.313472611823808;3.141592653589793;0.4627331586576151;0.09345890965198281;761.6889255822301;189.18430721794357
user16;train;session_1607878631.csv;28829;28839;11;2;289.9478839601604;1.2479999999995925;5;0.7327340974260134;232.33003522456337;0.0;2.819842099193151;1.1804539875106526;0.0;1243.7363064572812;224.2554549579485
user16;train;session_1607878631.csv;28840;28851;12;1;139.51791758706602;1.5759999999991123;2;0.8630858879668807;88.52659745377196;-2.904743892642873;0.0;-1.3789191932936875;3.378378378375223;273.6960346811839;111.89768643871338
user16;train;session_1607878631.csv;28852;28870;19;0;363.91572427795865;17.94000000000051;0;0.3919476147735488;0.2028515742909411;-2.761086276477428;2.999695598985629;0.2326850731164923;0.08401243384020661;1384.4398436383233;157.25264118796534
user16;train;session_1607878631.csv;28871;28906;36;1;613.7690911987836;9.172999999998865;6;0.40437925439400685;66.91039912775096;-2.677945044588987;2.65711472455277;0.7312115762424649;0.2504382669671679;848.0657723557074;145.71666934568597
user16;train;session_1607878631.csv;28907;28916;10;2;55.38774523277941;1.4509999999991123;1;0.953477768125306;38.172119388568774;-2.7928216500058864;3.141592653589793;-0.4602484661706331;0.0;199.58634909406382;46.42073500394031
user16;train;session_1607878631.csv;28917;28931;15;2;248.83746341543278;1.7160000000003492;5;0.33737832838740767;145.01017681549075;-3.0438657462310745;1.892546881191539;-0.25407447039241443;8.88066816618847;603.0670983298257;164.72579899377854
user16;train;session_1607878631.csv;28932;28956;25;1;476.896174148019;3.290999999999258;4;0.1341519636243427;144.90919907266075;-3.054854314913808;3.141592653589793;-0.32211973852845915;0.0;1571.0711195817314;170.6018566143473
user16;train;session_1607878631.csv;28957;28993;37;1;474.2844618199703;4.868000000000393;2;0.3467405199253872;97.42901845109533;-2.8023000391357487;3.141592653589793;0.38564868753156456;1.831501831500904;456.45129628029173;119.98939447474991
user16;train;session_1607878631.csv;28994;29002;9;1;13.045361017187261;1.8410000000003492;1;0.9994667677826011;7.086019020741329;-3.050932766389048;3.141592653589793;0.35913917119894867;0.0;100.41237288298922;13.31896651290633
user16;train;session_1607878631.csv;29003;29017;15;1;525.4175537298397;1.356999999999971;0;0.985810904427256;387.1905333307671;-3.0060649396042924;3.141592653589793;1.7241726580059678;3.773584905668666;1218.6649860025254;356.930211801602
user16;train;session_1607878631.csv;29018;29027;10;1;133.17234437117824;0.7800000000006548;4;0.9928451366464411;170.73377483470057;-0.7853981633974483;0.0;-0.15007101761199015;15.044825131474955;614.1309347303026;135.59412189869013
user16;train;session_1607878631.csv;29028;29038;11;1;397.11374195993807;0.7340000000003783;4;0.9796458948661393;541.0268964029065;-0.32942303811214757;1.373400766945016;0.005488273811979774;65.37204504646381;1189.83433666699;392.3512033742479
user16;train;session_1607878631.csv;29039;29049;11;1;19.46284073991415;2.1679999999996653;2;0.6013870260324216;8.977325064537432;-2.677945044588987;3.141592653589793;-0.5711986642890533;2.4630541871869096;35.77708763999664;9.597248920781178
user16;train;session_1607878631.csv;29050;29056;7;1;7.242640687119285;1.6219999999993888;7;0.8840869669015227;4.465253197979047;0.0;3.141592653589793;1.009797638653862;0.8116883116883309;30.304576336692318;7.322796244803818
user16;train;session_1607878631.csv;29057;29067;11;1;54.667223170814054;5.443999999999505;7;0.22027082921638333;10.041738275315765;-1.3258176636680326;2.819842099193151;0.5548483461261008;0.31887755102036525;169.1659533442364;45.852318441766364
user16;train;session_1607878631.csv;29068;29072;5;1;7.708203932499369;0.31199999999989814;6;0.9880087725435295;24.70578183494194;0.0;1.5707963267948966;0.5355890089177974;9.17431192657366;61.54315534381729;17.67936681759774
user16;train;session_1607878631.csv;29073;29113;41;1;826.9480424902495;9.454000000001543;0;0.624085440181198;87.47070472711175;-3.064820762320015;3.141592653589793;0.632044710946372;0.8904719501334131;1302.667320823844;178.8061889509956
user16;train;session_1607878631.csv;29114;29126;13;1;621.6572619044977;1.2010000000009313;4;0.8060387365596324;517.6163712772819;-0.5269432271894297;2.922923707715851;0.8214783944296422;38.5694607924272;1968.5687757787364;471.284714592856
user16;train;session_1607878631.csv;29127;29132;6;1;16.869349127861792;0.3430000000007567;6;0.9936989558508798;49.18177588287048;0.0;1.5707963267948966;0.6890811739037407;0.0;98.81036343331763;26.29927719123368
user16;train;session_1607878631.csv;29133;29138;6;0;497.3674749017636;0.6080000000001746;0;0.9815386816191953;818.0386100355605;1.6756732655251305;2.698144317170055;1.4400335453632418;39.22926276309078;2929.2501927255653;567.3838842754852
user16;train;session_1607878631.csv;29139;29144;6;0;13.927446638338974;0.3580000000001746;0;0.9082146188845198;38.90348222997816;1.5707963267948966;3.141592653589793;1.2515975705396185;22.80989616734546;46.77999553738611;15.655698814961651
user16;train;session_1607878631.csv;29145;29150;6;3;262.58460103817356;0.375;5;0.9940310276303246;700.2256027684629;-0.3671738338182192;0.24497866312686414;-0.01496097884686362;296.3486867455704;1204.0738301248743;492.82367475291085
user16;train;session_1607878631.csv;29151;29175;25;1;487.8703045032322;6.84900000000016;0;0.5520195443554146;71.23234114516292;-2.90604767286893;3.141592653589793;-0.1263900515495304;0.26164311878596797;1064.734137201799;156.76577256978584
user16;train;session_1607878631.csv;29176;29189;14;1;623.9630010237913;5.552999999999884;4;0.9000454336463458;112.3650280972095;-1.7359450042095235;0.9197196053504169;-0.20025871498902464;4.46001249588564;3619.716603145922;456.23792142749863
user16;train;session_1607878631.csv;29190;29195;6;1;22.324555320336756;0.5619999999998981;2;0.9854619581138487;39.72340804331104;-1.892546881191539;0.0;-0.7853981633974483;11.888261880267867;172.04301075465332;41.845898783253645
user16;train;session_1607878631.csv;29196;29220;25;1;719.9915559881116;8.283000000001266;6;0.07926500223353096;86.92400772522052;-3.104572537715863;3.141592653589793;0.39268709427419224;0.25953802232020423;1342.9951815321558;261.7665722227669
user16;train;session_1607878631.csv;29221;29229;9;0;1621.018401841574;0.827000000001135;1;0.9454745990535641;1960.1189865046542;-3.1382028360653544;2.7238897003971068;-0.030113853952455916;9.090909090860986;4565.19350469579;1306.1396270015732
user16;train;session_1607878631.csv;29234;29244;11;1;379.1019916975524;0.8580000000001746;1;0.24067781217901307;441.8438131672206;-1.979285219867524;2.356194490192345;0.3550450136780239;0.0;2877.716108209804;518.3510410128499
user16;train;session_1607878631.csv;29245;29252;8;0;135.4349246735203;0.967000000000553;0;0.7272397046432365;140.056799041823;-2.677945044588987;3.141592653589793;0.9969278476133404;8.43799236794227;463.09832895707007;120.14686208110638
user16;train;session_1607878631.csv;29253;29262;10;3;316.78271856419315;0.6549999999988358;3;0.9982930804416937;483.6377382668033;-1.5707963267948966;-1.3838170568759856;-1.2034511001556234;211.2085217132748;783.1384201645069;385.1573586475238
user16;train;session_1607878631.csv;29263;29281;19;1;2107.740797919035;2.2299999999995634;5;0.8181664570541963;945.175245703788;-1.0934509444212248;2.8674252024701343;0.27466857430107655;0.0;5474.635639475853;988.7515028880995
user16;train;session_1607878631.csv;29282;29298;17;0;1629.7539145933488;1.793999999999869;1;0.9214826352618253;908.4469981011526;-3.1021865401227986;3.060140609283922;-0.288149522011364;4.950495049521712;3544.7171649360985;784.4253384386336
user16;train;session_1607878631.csv;29299;29329;31;3;996.4565723017035;6.333000000000538;6;0.6938085889433918;157.3435294965449;-1.5707963267948966;3.141592653589793;0.5335804573581673;1.3089005235584394;2237.1216792851365;234.65914669788143
user16;train;session_1607878631.csv;29330;29341;12;0;200.54668019876547;1.342000000000553;4;0.7639568374617064;149.43865886638065;-2.158798930342464;1.5707963267948966;0.022426380758785416;3.773584905668666;799.0609757139252;126.3561305379501
user16;train;session_1607878631.csv;29342;29371;30;3;308.24974270410263;6.957000000000335;1;0.0032441227403064775;44.307854348726146;-3.0525430709552954;3.141592653589793;0.6718639601938732;0.8216926869347129;515.8052402503416;90.76221483453718
user16;train;session_1607878631.csv;29372;29380;9;0;78.33443893577517;1.6219999999993888;4;0.07443663315985426;48.29496851775875;-1.2847448850775784;2.609868586330988;0.4821468481083524;3.558718861199091;193.53232210693363;60.60348892405473
user16;train;session_1607878631.csv;29381;29441;61;3;321.1534558010613;21.46600000000035;1;0.5233460367834779;14.961029339469675;-3.017237659043032;3.141592653589793;0.6484137646017465;0.4714757190006526;339.4209945964434;41.52313623296229
user16;train;session_1607878631.csv;29442;29455;14;1;109.19963316232476;1.4349999999994907;5;0.7951782517006493;76.09730533962615;-0.8960553845713439;0.9505468408120752;-0.030086819904576907;6.410256410295876;340.59171476017724;77.35891258151908
user16;train;session_1607878631.csv;29456;29466;11;0;40.927851836344395;2.059000000001106;1;0.9158391644366003;19.87753853148247;-3.017237659043032;-1.5707963267948966;-1.6334386092027808;2.293577981643415;96.63768920616727;23.375396385556186
user16;train;session_1607878631.csv;29467;29500;34;3;60.537319187990754;10.139999999999418;1;0.9911241661309418;5.970149821301206;-2.896613990462929;3.141592653589793;2.7560988266889197;1.3623978201627855;48.38709677427305;10.150006610619299
user16;train;session_1607878631.csv;29501;29505;5;1;54.35521744082044;0.375;0;0.9956769388304436;144.9472465088545;0.0;2.7091848780192556;1.0379468725516723;60.97194786629727;390.4860289963797;112.86449421566924
user16;train;session_1607878631.csv;29506;29512;7;0;60.6443868817143;0.7960000000002765;4;0.782169090027163;76.18641568051913;-0.8139618212362083;3.141592653589793;0.3101420490393767;4.273504273497363;263.39188092027695;64.88603046656964
user16;train;session_1607878631.csv;29513;29537;25;3;47.41421356237309;11.574999999998909;1;0.29527010885845634;4.096260350961344;-2.356194490192345;3.141592653589793;1.350884841043611;0.763358778626251;55.045871559441956;11.379348539795293
user16;train;session_1607878631.csv;29538;29546;9;1;103.5893085322854;0.7180000000007567;3;0.8596499842048718;144.27480296960476;-1.5263811115479857;0.0;-0.5627127831506911;38.461538461775255;413.2515827345365;118.90495274366245
user16;train;session_1607878631.csv;29547;29561;15;1;343.5937502261452;1.654000000000451;7;0.4726802363436925;207.73503641236485;-1.1583858851975093;3.141592653589793;1.227702751114584;0.0;1217.8876547078696;218.26866466713588
user16;train;session_1607878631.csv;29562;29567;6;0;28.672462265100137;0.5149999999994179;1;0.9621157817982432;55.67468400996611;-2.677945044588987;-1.5707963267948966;-1.3386440079391486;5.847953216427021;136.23668590143458;36.256187113350464
user16;train;session_1607878631.csv;29568;29572;5;3;4.0;2.230999999999767;6;1.0;1.7929179740028764;1.5707963267948966;1.5707963267948966;0.9424777960769379;2.8490028490056245;4.58715596328683;1.8590397030731136
user16;train;session_1607878631.csv;29573;29582;10;0;87.05329272359967;1.6220000000012078;4;0.9412510330039793;53.6703407666676;-0.7044940642422177;0.7853981633974483;0.056281592019174466;3.558718861199091;308.3988314479499;63.65649376727862
user16;train;session_1607878631.csv;29583;29589;7;3;6.0;1.8719999999993888;2;0.8498365855987974;3.2051282051292516;-1.5707963267948966;3.141592653589793;-0.4487989505128276;3.773584905668666;9.17431192657366;3.947993115838915
user16;train;session_1607878631.csv;29590;29597;8;1;92.150919126086;0.6549999999988358;3;0.8909027038001088;140.68842614694623;-1.4940244355251187;0.0;-0.5714237745459474;22.627416997969522;325.784970724827;117.23866270337146
user16;train;session_1607878631.csv;29598;29610;13;1;226.29573781917725;1.3889999999992142;0;0.6718182315129109;162.91989763808874;-1.892546881191539;2.819842099193151;0.94469884033668;0.0;616.3198690381801;148.78108727371696
user16;train;session_1607878631.csv;29615;29632;18;3;80.74143403050323;6.381000000001222;4;0.6053570663723213;12.653413889748904;-1.5707963267948966;3.141592653589793;0.6524686089184971;1.3351134846433157;207.9960375911062;33.00626460539988
user16;train;session_1607878631.csv;29633;29637;5;1;40.52976749307486;0.375;3;0.9991893851735691;108.07937998153295;-1.2490457723982544;0.0;-0.48299006258161353;75.03224734859039;269.1300136338096;86.04056524559999
user16;train;session_1607878631.csv;29638;29656;19;1;428.81108439136614;1.9660000000003492;6;0.23359903554570075;218.1134712061495;-3.011890116433881;3.050932766389048;0.4374868305207433;14.333769086625361;501.01752508187894;202.86333150293078
user16;train;session_1607878631.csv;29657;29667;11;0;193.91149400671404;1.481999999999971;4;0.9933871038618629;130.84446289252216;-0.24497866312686414;0.7853981633974483;0.04845739628904898;5.813953488355861;1085.0843285201386;115.25593431980448
user16;train;session_1607878631.csv;29668;29707;40;3;102.9609849598722;11.371999999999389;6;0.019424833598663375;9.053903003858402;-2.356194490192345;3.141592653589793;0.3268586002291739;1.0341261633913426;181.16368474204688;20.091823637306685
user16;train;session_1607878631.csv;29711;29731;21;3;41.95084461961866;9.126000000000204;6;0.1066041934447286;4.596849070744874;-2.356194490192345;3.141592653589793;0.4334774955415589;0.8216926869347129;45.61979233602934;9.153683695581906
user16;train;session_1607878631.csv;29732;29742;11;1;281.54400700539856;0.952000000001135;0;0.9846358601668499;295.7395031565787;-2.968732046802648;3.141592653589793;1.0973207731116454;16.129032258091016;881.1638858821958;268.22653064811743
user16;train;session_1607878631.csv;29743;29750;8;0;62.37964246754121;1.2950000000000728;3;0.37286854780113365;48.1696080830407;-2.125103822996448;3.141592653589793;0.92292411348384;4.587155963325105;203.24439547571592;44.63701894097828
user16;train;session_1607878631.csv;29751;29763;13;3;13.414213562373096;4.181000000000495;6;0.5271324911435613;3.2083744468719226;-1.5707963267948966;1.5707963267948966;0.6645676767209177;0.9708737864088643;12.974436352218225;5.1871646586818825
user16;train;session_1607878631.csv;29764;29769;6;0;69.0163169108551;0.5459999999984575;0;0.9853807851195376;126.40351082609904;2.5308666892005847;3.141592653589793;1.7759193350116493;9.17431192672676;323.4754614336158;83.53988688144884
user16;train;session_1607878631.csv;29770;29778;9;1;94.30696746902278;1.2009999999991123;3;0.9537410617791275;78.52370313829516;-1.5707963267948966;1.5707963267948966;-0.1522664192187798;1.3927576601691916;599.1464905394137;109.64711467509915
user16;train;session_1607878631.csv;29779;29830;52;0;1731.5912165398847;10.07799999999952;4;0.7968083577244635;1.7181893396903825;-2.677945044588987;3.141592653589793;0.002559715672874424;0.791808773902045;2711.3471466748542;295.80625999757746
user16;train;session_1607878631.csv;29831;29874;44;0;526.3710398985414;10.123999999999796;5;0.2277226204034287;0.5199239825153615;-2.782821983319221;3.141592653589793;0.3273937109611079;0.8116883116883309;412.12986137868324;101.72547260114482
user16;train;session_1607878631.csv;29875;29896;22;1;276.8009798864167;2.2780000000002474;5;0.1292520266896364;121.51052672800117;-3.050932766389048;3.141592653589793;-0.08524926199454926;9.065471553729498;617.9564814308426;124.40439394185753
user16;train;session_1607878631.csv;29897;29905;9;2;60.93566139521349;2.636000000000422;1;0.9518235901933759;23.11671524855984;-2.999695598985629;3.064820762320015;0.5963725880547673;0.0;185.76565808482846;55.13272082464211
user16;train;session_1607878631.csv;29906;29912;7;1;41.617926843841964;0.45199999999931606;1;0.9968045064099929;92.07505938917022;-2.9105019863938963;3.141592653589793;-0.7596428829492089;21.27659574446346;171.39029075417028;66.74421176778856
user16;train;session_1607878631.csv;29913;29942;30;1;370.68967588779054;4.212000000001353;2;0.5668005590809007;88.00799522499322;-3.0750244898139694;3.141592653589793;-0.4736634853055555;3.759398496220241;619.0451525790379;114.21240199379749
user16;train;session_1607878631.csv;29943;29953;11;0;224.7824521506806;1.4200000000000728;5;0.9979479987814522;158.29750151455568;0.4636476090008061;0.8621700546672264;0.5225649128565326;11.819928791418779;555.409758646713;184.35430490180278
user16;train;session_1607878631.csv;29954;29973;20;3;213.09811602811575;2.963999999999942;6;0.8612047791499854;71.89545075172738;-1.373400766945016;1.5707963267948966;0.7772261063885166;2.4630541871979448;279.42798714516766;92.19181451209599
user16;train;session_1607878631.csv;29974;29998;25;0;362.5491919123805;4.617000000000189;2;0.47281202805482053;78.52484121991891;-2.0344439357957027;1.750649826587375;-0.28501962609650305;0.8896797153026523;645.3628717346911;118.58670852024889
user16;train;session_1607878631.csv;29999;30012;14;1;127.2818399784265;1.7479999999995925;2;0.9181784793476521;72.8156979281786;-2.0852476398539244;1.8157749899217608;-0.8245541224005439;2.6666666666666665;258.513812909293;89.64416828724495
user16;train;session_1607878631.csv;30013;30032;20;1;431.12716043256944;2.1530000000002474;6;0.6705405002517283;200.24484924873195;-1.5707963267948966;1.8412324519478966;0.6603318017242026;7.1428571427940355;845.2366994197849;200.75896383141648
user16;train;session_1607878631.csv;30033;30040;8;2;48.16178799943858;1.1390000000010332;1;0.9785244408355869;42.28427392396391;-2.922923707715851;3.141592653589793;0.08744452825865973;2.1367521367486817;275.98131428066637;53.77169603738259
user16;train;session_1607878631.csv;30041;30050;10;1;121.48921318938652;1.1550000000006548;1;0.9825151003730601;105.18546596477718;-3.0810606338076862;3.141592653589793;-1.3890567719522353;0.0;304.1319488949652;106.99494810382558
user16;train;session_1607878631.csv;30051;30067;17;0;628.3370818963654;12.916999999999462;0;0.5334976363933914;0.48644196167561476;-2.356194490192345;3.141592653589793;1.0651412101360445;0.17954933117875402;2211.6321835608333;356.42946443184206
user16;train;session_1607878631.csv;30068;30075;8;1;95.36424061707874;0.7960000000002765;6;0.755072799234172;119.80432238322312;-1.97568811307998;3.141592653589793;0.5594531630686582;44.27775061536422;442.8228017592787;112.1585950281664
user16;train;session_1607878631.csv;30078;30083;6;3;299.64907705825607;0.4209999999984575;4;0.9719613370529132;711.7555274568978;-2.5535900500422257;0.27829965900511133;-0.42603313080030997;14.422205101855956;1280.7944046040868;532.2603058582564
user16;train;session_1607878631.csv;30084;30110;27;1;1582.7873768782122;3.462999999999738;1;0.5627337881159469;457.0567071551637;-3.0270681608343986;3.0662637627614533;0.11687896184209681;24.193548387136524;4977.560961115303;527.5393682662077
user16;train;session_1607878631.csv;30113;30129;17;3;262.6636774189388;1.7309999999997672;2;0.9790225016798816;151.74100370824618;-2.104504518434158;1.5707963267948966;-1.4673756838693326;8.0;548.3906104156545;139.02124323220528
user16;train;session_1607878631.csv;30130;30144;15;0;1305.2015830800358;1.668999999999869;5;0.9242838979396608;782.0261132894776;-0.09683900526130702;2.609868586330988;0.8284766288846245;30.089650262949903;3898.640018044668;689.14548024071
user16;train;session_1607878631.csv;30145;30161;17;3;240.76644971465012;2.122000000001208;3;0.9761909949096713;113.46204039326724;-1.8313987185422376;-0.4636476090008061;-1.2904428530076975;2.1367521367486817;427.27086319833404;136.64120619147732
user16;train;session_1607878631.csv;30162;30170;9;0;86.93602596787576;1.0759999999991123;3;0.041473615055699665;80.79556316723743;-2.62244653934327;3.141592653589793;-0.5615443059322498;10.210356061598098;363.51583038697584;69.32160960789275
user16;train;session_1607878631.csv;30171;30181;11;3;54.20459988451271;1.5130000000008295;6;0.14050049483051125;35.825908714132844;-1.5707963267948966;2.356194490192345;0.2434495495080899;2.293577981643415;167.41548248469098;43.858504543030655
user16;train;session_1607878631.csv;30182;30189;8;1;76.30439974020221;0.5619999999998981;6;0.988481138038403;135.77295327440578;0.0;1.6352231662204502;0.8785166714090443;0.0;284.9949461874193;95.06744831957448
user16;train;session_1607878631.csv;30190;30194;5;0;49.86420897191506;0.5150000000012369;2;0.6194200421460085;96.8237067413501;-2.2455372690184494;1.7894652726688385;-0.10431992106703854;6.41025641022113;353.63340720052855;69.38175835311324
user16;train;session_1607878631.csv;30195;30202;8;3;33.0;1.668999999999869;6;0.8181818181818182;19.77231875374631;-1.5707963267948966;1.5707963267948966;0.7853981633974483;1.8867924528278575;96.0;22.369054176641757
user16;train;session_1607878631.csv;30203;30230;28;0;1786.0999915683942;28.95299999999952;0;0.7035646308639019;0.6168963463435305;-2.963010204908184;3.141592653589793;1.1657901479074506;0.19982415474383322;2826.6410879862347;579.9158419024404
user16;train;session_1607878631.csv;30231;30244;14;1;1302.4729473989212;2.0910000000003492;4;0.03351912989292564;622.894762027118;-2.408777551803287;2.8359697330367872;0.34727054512007405;0.0;4196.543280724022;796.7663796024774
user16;train;session_1607878631.csv;30245;30250;6;1;26.10074615532468;0.4210000000002765;2;0.9961401043968191;61.99702174657372;-1.6614562139956417;0.0;-0.7820652744019232;48.0;101.33358731329285;46.48210303716496
user16;train;session_1607878631.csv;30251;30257;7;0;24.0;0.8899999999994179;6;0.980716857994985;26.9662921348491;1.176005207095135;1.5707963267948966;1.0033318712299577;6.410256410295876;104.0;19.55811832909939
user16;train;session_1607878631.csv;30258;30284;27;3;36.41421356237309;10.623999999999796;6;0.49507471434033873;3.427542692241509;-1.5707963267948966;1.5707963267948966;0.9599310885968817;0.3172588832487266;20.08032128515699;6.131345894421657
user16;train;session_1607878631.csv;30285;30299;15;0;98.85097330554783;3.4320000000006985;2;0.667365103285029;28.802731149629285;-2.5748634360662868;3.141592653589793;-0.3442024566272824;0.6285355122563046;263.6363636349686;49.69679635284708
